Overall Rating,House Type,Number of Reviews,Number of beds,Number of Bath,Number of bedroom,Number of guests,Superhost,New Listing,Latitude,Longitude,Cleanliness,Accuracy,Communication,Location,Check_in,Value,Essentials,Air conditioning,Cleaning products,Cooking basics,Dryer,Heating,Hot tub,Kitchen,Pool,Washer,Wifi,Bathtub,TV,Dishwasher,Stove,Beach access,Lake access,Waterfront,BBQ grill,Fire pit,Free parking on premise,Sauna,Breakfast,Bay view,Beach view,Canal view,City skyline view,Courtyard view,Desert view,Garden view,Golf course view,Harbor view,Lake view,Marina view,Mountain view,Ocean view,Park view,Pool view,Resort view,River view,Sea view,Valley view,Vineyard view,Fireplace,Cost
4.95,Room,206,1.0,1.0,1.0,2.0,False,False,39.0080400000,-94.5660700000,5.00,5.00,5.00,4.70,5.00,5.00,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,96
4.75,home,325,7.0,2.5,5.0,8.0,True,False,38.9312700000,-94.5461700000,4.70,4.80,4.80,4.80,4.90,4.80,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,288
4.94,Room,16,1.0,1.0,1.0,2.0,False,False,38.9294900000,-94.4654800000,4.60,4.90,4.90,4.90,5.00,4.80,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,80
4.92,Room,24,1.0,1.5,1.0,2.0,False,False,39.0499700000,-94.4278700000,4.80,5.00,4.90,4.90,4.90,4.90,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68
4.70,guest suite ,50,1.0,1.0,1.0,2.0,True,False,38.8776600000,-94.5181700000,4.80,4.80,4.90,4.70,4.90,4.70,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,98
4.83,home ,18,2.0,1.0,2.0,4.0,False,False,38.9850900000,-94.5922800000,4.70,4.90,5.00,4.80,4.70,5.00,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,126
4.93,guest suite ,329,1.0,1.0,1.0,2.0,True,False,39.0446800000,-94.6007700000,5.00,5.00,5.00,5.00,5.00,4.90,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,113
4.95,guest suite ,464,1.0,1.0,1.0,2.0,True,False,39.0283500000,-94.5708000000,4.90,5.00,5.00,4.90,5.00,4.90,True,True,False,True,True,True,True,True,False,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,143
4.89,home,53,2.0,1.0,2.0,4.0,True,False,39.0643900000,-94.4603800000,4.90,4.90,4.90,4.80,4.90,4.90,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,171
0.00,home,0,2.0,1.0,1.0,4.0,False,True,39.1000000000,-94.5361000000,0.00,0.00,0.00,0.00,0.00,0.00,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,89
4.69,home ,90,3.0,1.0,2.0,6.0,True,False,38.9593500000,-94.5884600000,4.60,4.80,4.90,4.70,4.90,4.70,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,221
4.71,rental unit,78,1.0,1.0,1.0,2.0,False,False,39.0560600000,-94.5997200000,4.70,4.80,4.80,4.70,4.60,4.60,True,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130
4.78,home,50,2.0,1.0,2.0,5.0,False,False,39.0768100000,-94.5749200000,4.80,4.80,4.90,4.70,4.90,4.80,True,True,False,True,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,165
0.00,home ,0,4.0,1.0,3.0,7.0,False,True,39.0558643069,-94.5912714063,0.00,0.00,0.00,0.00,0.00,0.00,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,291
4.90,home ,293,2.0,1.0,2.0,4.0,True,False,39.1458500000,-94.5679200000,4.90,4.90,5.00,4.90,4.90,4.80,True,True,False,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,154
5.00,home,6,3.0,1.0,3.0,7.0,False,False,39.0018815670,-94.6559786094,5.00,5.00,5.00,5.00,5.00,5.00,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,236
4.88,guesthouse ,149,3.0,1.0,1.0,5.0,True,False,39.0163800000,-94.5893600000,4.90,4.90,4.90,4.90,5.00,4.70,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,456
4.75,home ,16,2.0,1.0,2.0,6.0,True,False,39.0125300000,-94.6761900000,4.70,4.90,5.00,4.90,5.00,4.80,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148
4.74,rental unit ,252,1.0,1.0,1.0,2.0,False,False,39.1001000000,-94.5801000000,4.70,4.80,4.80,4.80,4.70,4.70,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127
4.80,rental unit,323,4.0,1.0,2.0,6.0,False,False,39.0526900000,-94.6133800000,4.80,4.90,4.80,4.70,4.90,4.80,True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,140
4.91,Room,45,1.0,1.0,1.0,3.0,True,False,39.1158800000,-94.3691800000,5.00,5.00,5.00,4.90,5.00,4.90,True,True,True,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,141
4.67,Room,254,1.0,2.5,1.0,2.0,True,False,39.1001200000,-94.5508400000,4.50,4.80,4.90,4.50,4.90,4.70,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46
5.00,Room,4,1.0,1.0,1.0,2.0,False,False,39.0502000000,-94.5682000000,5.00,5.00,5.00,5.00,5.00,5.00,True,True,False,True,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,91
4.00,Room,8,1.0,1.0,1.0,4.0,False,False,38.9543000000,-94.4962800000,4.50,4.00,4.90,4.90,4.50,4.10,True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,63
5.00,Room,3,1.0,1.0,1.0,2.0,False,False,38.9740000000,-94.6744000000,5.00,5.00,5.00,5.00,5.00,5.00,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,97
3.40,Room,5,1.0,1.5,1.0,2.0,False,False,39.1050000000,-94.5762300000,3.20,3.20,3.60,3.40,3.40,3.40,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,56
4.83,rental unit,78,3.0,1.0,2.0,6.0,False,False,38.9777200000,-94.6761900000,4.80,4.90,5.00,4.50,4.90,4.80,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,170
4.93,Room,58,1.0,1.0,1.0,2.0,False,False,38.9939700000,-94.6092600000,5.00,4.90,5.00,5.00,5.00,5.00,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,144
4.84,Room,134,4.0,1.0,1.0,7.0,False,False,38.8929100000,-94.5087900000,4.90,4.90,4.90,4.90,4.90,4.80,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,144
4.00,home,1,8.0,2.5,4.0,14.0,False,True,39.0375133743,-94.5614034585,0.00,0.00,0.00,0.00,0.00,0.00,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,532
4.63,home ,8,6.0,6.0,5.0,16.0,True,False,39.0505000000,-94.5681000000,4.50,4.60,4.80,3.90,5.00,4.80,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,737
4.80,rental unit,238,2.0,1.0,2.0,4.0,False,False,39.0562000000,-94.5967000000,4.80,4.90,5.00,4.90,5.00,4.90,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,165
5.00,home,27,3.0,2.0,2.0,4.0,True,False,38.9923400000,-94.6563000000,5.00,5.00,5.00,5.00,5.00,5.00,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,331
4.23,rental unit ,30,1.0,1.0,1.0,2.0,False,False,39.0558600000,-94.5868800000,4.60,4.40,4.40,4.30,4.00,4.40,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,103
4.75,rental unit,4,3.0,2.0,2.0,6.0,True,False,39.2067000000,-94.6329000000,4.50,4.80,5.00,4.80,5.00,4.80,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,210
4.73,Room,56,3.0,1.0,1.0,4.0,False,False,39.0356100000,-94.5658800000,4.80,4.80,4.90,4.50,4.90,4.70,True,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,143
5.00,home,6,2.0,1.0,2.0,4.0,False,False,38.9856960731,-94.5901439112,4.80,5.00,5.00,4.80,5.00,5.00,True,True,True,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,191
4.65,townhouse,116,2.0,1.0,2.0,4.0,False,False,39.1033500000,-94.4267700000,4.80,4.70,4.90,4.50,5.00,4.70,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,107
4.93,home,30,3.0,2.0,3.0,7.0,True,False,38.8804000000,-94.5257500000,5.00,5.00,5.00,4.70,4.90,5.00,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148
4.65,Room,66,1.0,1.0,1.0,2.0,False,False,39.0089400000,-94.5523300000,4.80,4.80,4.80,4.70,4.80,4.70,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,47
4.68,rental unit ,195,1.0,1.0,1.0,2.0,False,False,39.0450000000,-94.5862600000,4.90,4.90,4.90,4.70,4.90,4.70,True,True,False,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,123
